well,od_600nm,identifier,replicate,growth_medium,date,elapsed_time_hr,avg_blank_value,strain,class
D8,0.094,GC032,2,glucose,2021-07-23,1.6322222222222222,0.07959259259259259,∆mal,Single KO
D8,0.096,GC032,2,glucose,2021-07-23,1.7577777777777779,0.07944444444444444,∆mal,Single KO
D8,0.098,GC032,2,glucose,2021-07-23,1.8833333333333333,0.07951851851851852,∆mal,Single KO
D8,0.1,GC032,2,glucose,2021-07-23,2.008888888888889,0.07955555555555555,∆mal,Single KO
D8,0.102,GC032,2,glucose,2021-07-23,2.1344444444444446,0.07955555555555555,∆mal,Single KO
D8,0.105,GC032,2,glucose,2021-07-23,2.26,0.07951851851851852,∆mal,Single KO
D8,0.108,GC032,2,glucose,2021-07-23,2.3855555555555554,0.07951851851851852,∆mal,Single KO
D8,0.112,GC032,2,glucose,2021-07-23,2.511111111111111,0.07951851851851852,∆mal,Single KO
D8,0.116,GC032,2,glucose,2021-07-23,2.6366666666666667,0.07951851851851852,∆mal,Single KO
D8,0.121,GC032,2,glucose,2021-07-23,2.7622222222222224,0.07937037037037037,∆mal,Single KO
D8,0.128,GC032,2,glucose,2021-07-23,2.887777777777778,0.07948148148148147,∆mal,Single KO
D8,0.135,GC032,2,glucose,2021-07-23,3.013333333333333,0.07937037037037037,∆mal,Single KO
D8,0.144,GC032,2,glucose,2021-07-23,3.138888888888889,0.07948148148148147,∆mal,Single KO
D8,0.154,GC032,2,glucose,2021-07-23,3.2644444444444445,0.07944444444444444,∆mal,Single KO
D8,0.166,GC032,2,glucose,2021-07-23,3.39,0.0794074074074074,∆mal,Single KO
D8,0.182,GC032,2,glucose,2021-07-23,3.5155555555555558,0.07955555555555555,∆mal,Single KO
D8,0.192,GC032,2,glucose,2021-07-23,3.641111111111111,0.07948148148148147,∆mal,Single KO
D8,0.21,GC032,2,glucose,2021-07-23,3.7666666666666666,0.07948148148148147,∆mal,Single KO
D8,0.233,GC032,2,glucose,2021-07-23,3.8922222222222222,0.07959259259259259,∆mal,Single KO
D8,0.254,GC032,2,glucose,2021-07-23,4.017777777777778,0.07955555555555555,∆mal,Single KO
D8,0.28,GC032,2,glucose,2021-07-23,4.1433333333333335,0.0794074074074074,∆mal,Single KO
D8,0.309,GC032,2,glucose,2021-07-23,4.268888888888889,0.07951851851851852,∆mal,Single KO
D8,0.342,GC032,2,glucose,2021-07-23,4.394444444444445,0.07948148148148147,∆mal,Single KO
D8,0.377,GC032,2,glucose,2021-07-23,4.52,0.07959259259259259,∆mal,Single KO
D8,0.416,GC032,2,glucose,2021-07-23,4.645555555555555,0.07959259259259258,∆mal,Single KO
D8,0.458,GC032,2,glucose,2021-07-23,4.771111111111111,0.07948148148148147,∆mal,Single KO
D8,0.501,GC032,2,glucose,2021-07-23,4.8966666666666665,0.07948148148148147,∆mal,Single KO
D8,0.543,GC032,2,glucose,2021-07-23,5.022222222222222,0.07948148148148147,∆mal,Single KO
D8,0.584,GC032,2,glucose,2021-07-23,5.147777777777778,0.07951851851851852,∆mal,Single KO
D8,0.622,GC032,2,glucose,2021-07-23,5.273333333333333,0.07959259259259258,∆mal,Single KO
D8,0.656,GC032,2,glucose,2021-07-23,5.398888888888889,0.07955555555555555,∆mal,Single KO
D8,0.687,GC032,2,glucose,2021-07-23,5.524444444444445,0.07951851851851852,∆mal,Single KO
D8,0.7,GC032,2,glucose,2021-07-23,5.65,0.07948148148148147,∆mal,Single KO
D8,0.713,GC032,2,glucose,2021-07-23,5.775555555555556,0.07955555555555555,∆mal,Single KO
D8,0.721,GC032,2,glucose,2021-07-23,5.901111111111111,0.07951851851851852,∆mal,Single KO
D8,0.725,GC032,2,glucose,2021-07-23,6.026666666666666,0.0796296296296296,∆mal,Single KO
D8,0.727,GC032,2,glucose,2021-07-23,6.152222222222222,0.07951851851851852,∆mal,Single KO
D8,0.727,GC032,2,glucose,2021-07-23,6.277777777777778,0.07951851851851852,∆mal,Single KO
D8,0.728,GC032,2,glucose,2021-07-23,6.403333333333333,0.07955555555555555,∆mal,Single KO
D8,0.726,GC032,2,glucose,2021-07-23,6.528888888888889,0.07948148148148147,∆mal,Single KO
D8,0.725,GC032,2,glucose,2021-07-23,6.654444444444445,0.07951851851851852,∆mal,Single KO
D8,0.723,GC032,2,glucose,2021-07-23,6.78,0.07948148148148147,∆mal,Single KO
D8,0.72,GC032,2,glucose,2021-07-23,6.905555555555556,0.07959259259259259,∆mal,Single KO
D8,0.718,GC032,2,glucose,2021-07-23,7.0311111111111115,0.07955555555555555,∆mal,Single KO
D8,0.715,GC032,2,glucose,2021-07-23,7.156666666666666,0.07955555555555555,∆mal,Single KO
D8,0.713,GC032,2,glucose,2021-07-23,7.282222222222222,0.07955555555555555,∆mal,Single KO
D8,0.712,GC032,2,glucose,2021-07-23,7.407777777777778,0.07955555555555555,∆mal,Single KO
D8,0.71,GC032,2,glucose,2021-07-23,7.533333333333333,0.07959259259259258,∆mal,Single KO
D8,0.709,GC032,2,glucose,2021-07-23,7.658888888888889,0.07962962962962962,∆mal,Single KO
D8,0.708,GC032,2,glucose,2021-07-23,7.7844444444444445,0.07955555555555555,∆mal,Single KO
D8,0.709,GC032,2,glucose,2021-07-23,7.91,0.07966666666666666,∆mal,Single KO
D8,0.721,GC032,2,glucose,2021-07-23,8.035555555555556,0.07974074074074074,∆mal,Single KO
D8,0.729,GC032,2,glucose,2021-07-23,8.161111111111111,0.07955555555555555,∆mal,Single KO
D8,0.734,GC032,2,glucose,2021-07-23,8.286666666666667,0.07955555555555555,∆mal,Single KO
D8,0.736,GC032,2,glucose,2021-07-23,8.412222222222223,0.07948148148148147,∆mal,Single KO
D8,0.736,GC032,2,glucose,2021-07-23,8.537777777777778,0.07955555555555556,∆mal,Single KO
D8,0.735,GC032,2,glucose,2021-07-23,8.663333333333334,0.07959259259259258,∆mal,Single KO
D8,0.734,GC032,2,glucose,2021-07-23,8.78888888888889,0.07959259259259259,∆mal,Single KO
D8,0.733,GC032,2,glucose,2021-07-23,8.914444444444445,0.0797037037037037,∆mal,Single KO
D8,0.731,GC032,2,glucose,2021-07-23,9.04,0.07955555555555555,∆mal,Single KO
D8,0.728,GC032,2,glucose,2021-07-23,9.165555555555555,0.0797037037037037,∆mal,Single KO
D8,0.727,GC032,2,glucose,2021-07-23,9.29111111111111,0.07948148148148147,∆mal,Single KO
D8,0.724,GC032,2,glucose,2021-07-23,9.416666666666666,0.07962962962962962,∆mal,Single KO
D8,0.722,GC032,2,glucose,2021-07-23,9.542222222222222,0.07962962962962962,∆mal,Single KO
D8,0.719,GC032,2,glucose,2021-07-23,9.667777777777777,0.07959259259259259,∆mal,Single KO
D8,0.717,GC032,2,glucose,2021-07-23,9.793333333333333,0.07959259259259258,∆mal,Single KO
D8,0.715,GC032,2,glucose,2021-07-23,9.918888888888889,0.07955555555555555,∆mal,Single KO
D8,0.713,GC032,2,glucose,2021-07-23,10.044444444444444,0.07959259259259258,∆mal,Single KO
D8,0.711,GC032,2,glucose,2021-07-23,10.17,0.07959259259259259,∆mal,Single KO
D8,0.709,GC032,2,glucose,2021-07-23,10.295555555555556,0.07959259259259258,∆mal,Single KO
D8,0.706,GC032,2,glucose,2021-07-23,10.421111111111111,0.07951851851851852,∆mal,Single KO
D8,0.705,GC032,2,glucose,2021-07-23,10.546666666666667,0.07959259259259259,∆mal,Single KO
D8,0.702,GC032,2,glucose,2021-07-23,10.672222222222222,0.07948148148148147,∆mal,Single KO
D8,0.701,GC032,2,glucose,2021-07-23,10.797777777777778,0.0796296296296296,∆mal,Single KO
D8,0.698,GC032,2,glucose,2021-07-23,10.923333333333334,0.07951851851851852,∆mal,Single KO
D8,0.697,GC032,2,glucose,2021-07-23,11.04888888888889,0.07959259259259258,∆mal,Single KO
D8,0.695,GC032,2,glucose,2021-07-23,11.174444444444445,0.07962962962962962,∆mal,Single KO
D8,0.693,GC032,2,glucose,2021-07-23,11.3,0.07977777777777778,∆mal,Single KO
D8,0.692,GC032,2,glucose,2021-07-23,11.425555555555556,0.07955555555555555,∆mal,Single KO
D8,0.69,GC032,2,glucose,2021-07-23,11.551111111111112,0.07974074074074074,∆mal,Single KO
D8,0.688,GC032,2,glucose,2021-07-23,11.676666666666666,0.07966666666666666,∆mal,Single KO
D8,0.686,GC032,2,glucose,2021-07-23,11.802222222222222,0.07974074074074074,∆mal,Single KO
D8,0.686,GC032,2,glucose,2021-07-23,11.927777777777777,0.07966666666666666,∆mal,Single KO
E8,0.085,GC032,3,glucose,2021-07-23,0.0,0.07937037037037037,∆mal,Single KO
E8,0.085,GC032,3,glucose,2021-07-23,0.12555555555555556,0.07922222222222224,∆mal,Single KO
E8,0.085,GC032,3,glucose,2021-07-23,0.2511111111111111,0.0792962962962963,∆mal,Single KO
E8,0.086,GC032,3,glucose,2021-07-23,0.37666666666666665,0.07940740740740741,∆mal,Single KO
E8,0.086,GC032,3,glucose,2021-07-23,0.5022222222222222,0.07940740740740741,∆mal,Single KO
E8,0.087,GC032,3,glucose,2021-07-23,0.6277777777777778,0.07933333333333333,∆mal,Single KO
E8,0.088,GC032,3,glucose,2021-07-23,0.7533333333333333,0.07940740740740741,∆mal,Single KO
E8,0.088,GC032,3,glucose,2021-07-23,0.8788888888888889,0.07962962962962962,∆mal,Single KO
E8,0.089,GC032,3,glucose,2021-07-23,1.0044444444444445,0.07940740740740741,∆mal,Single KO
E8,0.09,GC032,3,glucose,2021-07-23,1.13,0.07948148148148147,∆mal,Single KO
E8,0.091,GC032,3,glucose,2021-07-23,1.2555555555555555,0.07951851851851852,∆mal,Single KO
E8,0.092,GC032,3,glucose,2021-07-23,1.3811111111111112,0.07951851851851852,∆mal,Single KO
E8,0.093,GC032,3,glucose,2021-07-23,1.5066666666666666,0.07951851851851852,∆mal,Single KO
E8,0.095,GC032,3,glucose,2021-07-23,1.6322222222222222,0.07959259259259259,∆mal,Single KO
E8,0.097,GC032,3,glucose,2021-07-23,1.7577777777777779,0.07944444444444444,∆mal,Single KO
E8,0.098,GC032,3,glucose,2021-07-23,1.8833333333333333,0.07951851851851852,∆mal,Single KO
E8,0.1,GC032,3,glucose,2021-07-23,2.008888888888889,0.07955555555555555,∆mal,Single KO
E8,0.102,GC032,3,glucose,2021-07-23,2.1344444444444446,0.07955555555555555,∆mal,Single KO
E8,0.106,GC032,3,glucose,2021-07-23,2.26,0.07951851851851852,∆mal,Single KO
E8,0.109,GC032,3,glucose,2021-07-23,2.3855555555555554,0.07951851851851852,∆mal,Single KO
E8,0.112,GC032,3,glucose,2021-07-23,2.511111111111111,0.07951851851851852,∆mal,Single KO
E8,0.117,GC032,3,glucose,2021-07-23,2.6366666666666667,0.07951851851851852,∆mal,Single KO
E8,0.122,GC032,3,glucose,2021-07-23,2.7622222222222224,0.07937037037037037,∆mal,Single KO
E8,0.128,GC032,3,glucose,2021-07-23,2.887777777777778,0.07948148148148147,∆mal,Single KO
E8,0.136,GC032,3,glucose,2021-07-23,3.013333333333333,0.07937037037037037,∆mal,Single KO
E8,0.145,GC032,3,glucose,2021-07-23,3.138888888888889,0.07948148148148147,∆mal,Single KO
E8,0.155,GC032,3,glucose,2021-07-23,3.2644444444444445,0.07944444444444444,∆mal,Single KO
E8,0.168,GC032,3,glucose,2021-07-23,3.39,0.0794074074074074,∆mal,Single KO
E8,0.18,GC032,3,glucose,2021-07-23,3.5155555555555558,0.07955555555555555,∆mal,Single KO
E8,0.194,GC032,3,glucose,2021-07-23,3.641111111111111,0.07948148148148147,∆mal,Single KO
E8,0.212,GC032,3,glucose,2021-07-23,3.7666666666666666,0.07948148148148147,∆mal,Single KO
E8,0.233,GC032,3,glucose,2021-07-23,3.8922222222222222,0.07959259259259259,∆mal,Single KO
E8,0.254,GC032,3,glucose,2021-07-23,4.017777777777778,0.07955555555555555,∆mal,Single KO
E8,0.281,GC032,3,glucose,2021-07-23,4.1433333333333335,0.0794074074074074,∆mal,Single KO
E8,0.31,GC032,3,glucose,2021-07-23,4.268888888888889,0.07951851851851852,∆mal,Single KO
E8,0.343,GC032,3,glucose,2021-07-23,4.394444444444445,0.07948148148148147,∆mal,Single KO
E8,0.378,GC032,3,glucose,2021-07-23,4.52,0.07959259259259259,∆mal,Single KO
E8,0.418,GC032,3,glucose,2021-07-23,4.645555555555555,0.07959259259259258,∆mal,Single KO
E8,0.459,GC032,3,glucose,2021-07-23,4.771111111111111,0.07948148148148147,∆mal,Single KO
E8,0.502,GC032,3,glucose,2021-07-23,4.8966666666666665,0.07948148148148147,∆mal,Single KO
E8,0.545,GC032,3,glucose,2021-07-23,5.022222222222222,0.07948148148148147,∆mal,Single KO
E8,0.586,GC032,3,glucose,2021-07-23,5.147777777777778,0.07951851851851852,∆mal,Single KO
E8,0.623,GC032,3,glucose,2021-07-23,5.273333333333333,0.07959259259259258,∆mal,Single KO
E8,0.658,GC032,3,glucose,2021-07-23,5.398888888888889,0.07955555555555555,∆mal,Single KO
E8,0.69,GC032,3,glucose,2021-07-23,5.524444444444445,0.07951851851851852,∆mal,Single KO
E8,0.703,GC032,3,glucose,2021-07-23,5.65,0.07948148148148147,∆mal,Single KO
E8,0.716,GC032,3,glucose,2021-07-23,5.775555555555556,0.07955555555555555,∆mal,Single KO
E8,0.724,GC032,3,glucose,2021-07-23,5.901111111111111,0.07951851851851852,∆mal,Single KO
E8,0.727,GC032,3,glucose,2021-07-23,6.026666666666666,0.0796296296296296,∆mal,Single KO
E8,0.729,GC032,3,glucose,2021-07-23,6.152222222222222,0.07951851851851852,∆mal,Single KO
E8,0.731,GC032,3,glucose,2021-07-23,6.277777777777778,0.07951851851851852,∆mal,Single KO
E8,0.73,GC032,3,glucose,2021-07-23,6.403333333333333,0.07955555555555555,∆mal,Single KO
E8,0.729,GC032,3,glucose,2021-07-23,6.528888888888889,0.07948148148148147,∆mal,Single KO
E8,0.727,GC032,3,glucose,2021-07-23,6.654444444444445,0.07951851851851852,∆mal,Single KO
E8,0.725,GC032,3,glucose,2021-07-23,6.78,0.07948148148148147,∆mal,Single KO
E8,0.723,GC032,3,glucose,2021-07-23,6.905555555555556,0.07959259259259259,∆mal,Single KO
E8,0.72,GC032,3,glucose,2021-07-23,7.0311111111111115,0.07955555555555555,∆mal,Single KO
E8,0.718,GC032,3,glucose,2021-07-23,7.156666666666666,0.07955555555555555,∆mal,Single KO
E8,0.716,GC032,3,glucose,2021-07-23,7.282222222222222,0.07955555555555555,∆mal,Single KO
E8,0.714,GC032,3,glucose,2021-07-23,7.407777777777778,0.07955555555555555,∆mal,Single KO
E8,0.713,GC032,3,glucose,2021-07-23,7.533333333333333,0.07959259259259258,∆mal,Single KO
E8,0.712,GC032,3,glucose,2021-07-23,7.658888888888889,0.07962962962962962,∆mal,Single KO
E8,0.711,GC032,3,glucose,2021-07-23,7.7844444444444445,0.07955555555555555,∆mal,Single KO
E8,0.715,GC032,3,glucose,2021-07-23,7.91,0.07966666666666666,∆mal,Single KO
E8,0.726,GC032,3,glucose,2021-07-23,8.035555555555556,0.07974074074074074,∆mal,Single KO
E8,0.734,GC032,3,glucose,2021-07-23,8.161111111111111,0.07955555555555555,∆mal,Single KO
E8,0.738,GC032,3,glucose,2021-07-23,8.286666666666667,0.07955555555555555,∆mal,Single KO
E8,0.739,GC032,3,glucose,2021-07-23,8.412222222222223,0.07948148148148147,∆mal,Single KO
E8,0.739,GC032,3,glucose,2021-07-23,8.537777777777778,0.07955555555555556,∆mal,Single KO
E8,0.738,GC032,3,glucose,2021-07-23,8.663333333333334,0.07959259259259258,∆mal,Single KO
E8,0.737,GC032,3,glucose,2021-07-23,8.78888888888889,0.07959259259259259,∆mal,Single KO
E8,0.735,GC032,3,glucose,2021-07-23,8.914444444444445,0.0797037037037037,∆mal,Single KO
E8,0.733,GC032,3,glucose,2021-07-23,9.04,0.07955555555555555,∆mal,Single KO
E8,0.731,GC032,3,glucose,2021-07-23,9.165555555555555,0.0797037037037037,∆mal,Single KO
E8,0.729,GC032,3,glucose,2021-07-23,9.29111111111111,0.07948148148148147,∆mal,Single KO
E8,0.727,GC032,3,glucose,2021-07-23,9.416666666666666,0.07962962962962962,∆mal,Single KO
E8,0.724,GC032,3,glucose,2021-07-23,9.542222222222222,0.07962962962962962,∆mal,Single KO
E8,0.722,GC032,3,glucose,2021-07-23,9.667777777777777,0.07959259259259259,∆mal,Single KO
E8,0.719,GC032,3,glucose,2021-07-23,9.793333333333333,0.07959259259259258,∆mal,Single KO
E8,0.717,GC032,3,glucose,2021-07-23,9.918888888888889,0.07955555555555555,∆mal,Single KO
E8,0.715,GC032,3,glucose,2021-07-23,10.044444444444444,0.07959259259259258,∆mal,Single KO
E8,0.713,GC032,3,glucose,2021-07-23,10.17,0.07959259259259259,∆mal,Single KO
E8,0.711,GC032,3,glucose,2021-07-23,10.295555555555556,0.07959259259259258,∆mal,Single KO
E8,0.709,GC032,3,glucose,2021-07-23,10.421111111111111,0.07951851851851852,∆mal,Single KO
E8,0.707,GC032,3,glucose,2021-07-23,10.546666666666667,0.07959259259259259,∆mal,Single KO
E8,0.705,GC032,3,glucose,2021-07-23,10.672222222222222,0.07948148148148147,∆mal,Single KO
E8,0.703,GC032,3,glucose,2021-07-23,10.797777777777778,0.0796296296296296,∆mal,Single KO
E8,0.701,GC032,3,glucose,2021-07-23,10.923333333333334,0.07951851851851852,∆mal,Single KO
E8,0.699,GC032,3,glucose,2021-07-23,11.04888888888889,0.07959259259259258,∆mal,Single KO
E8,0.698,GC032,3,glucose,2021-07-23,11.174444444444445,0.07962962962962962,∆mal,Single KO
E8,0.696,GC032,3,glucose,2021-07-23,11.3,0.07977777777777778,∆mal,Single KO
E8,0.694,GC032,3,glucose,2021-07-23,11.425555555555556,0.07955555555555555,∆mal,Single KO
E8,0.692,GC032,3,glucose,2021-07-23,11.551111111111112,0.07974074074074074,∆mal,Single KO
E8,0.691,GC032,3,glucose,2021-07-23,11.676666666666666,0.07966666666666666,∆mal,Single KO
E8,0.689,GC032,3,glucose,2021-07-23,11.802222222222222,0.07974074074074074,∆mal,Single KO
E8,0.688,GC032,3,glucose,2021-07-23,11.927777777777777,0.07966666666666666,∆mal,Single KO
F3,0.087,GC055,1,glucose,2021-07-23,0.0,0.07937037037037037,∆mgl,Single KO
F3,0.088,GC055,1,glucose,2021-07-23,0.12555555555555556,0.07922222222222224,∆mgl,Single KO
F3,0.088,GC055,1,glucose,2021-07-23,0.2511111111111111,0.0792962962962963,∆mgl,Single KO
F3,0.088,GC055,1,glucose,2021-07-23,0.37666666666666665,0.07940740740740741,∆mgl,Single KO
F3,0.089,GC055,1,glucose,2021-07-23,0.5022222222222222,0.07940740740740741,∆mgl,Single KO
F3,0.089,GC055,1,glucose,2021-07-23,0.6277777777777778,0.07933333333333333,∆mgl,Single KO
F3,0.09,GC055,1,glucose,2021-07-23,0.7533333333333333,0.07940740740740741,∆mgl,Single KO
F3,0.091,GC055,1,glucose,2021-07-23,0.8788888888888889,0.07962962962962962,∆mgl,Single KO
F3,0.093,GC055,1,glucose,2021-07-23,1.0044444444444445,0.07940740740740741,∆mgl,Single KO
F3,0.094,GC055,1,glucose,2021-07-23,1.13,0.07948148148148147,∆mgl,Single KO
F3,0.096,GC055,1,glucose,2021-07-23,1.2555555555555555,0.07951851851851852,∆mgl,Single KO
F3,0.098,GC055,1,glucose,2021-07-23,1.3811111111111112,0.07951851851851852,∆mgl,Single KO
F3,0.1,GC055,1,glucose,2021-07-23,1.5066666666666666,0.07951851851851852,∆mgl,Single KO
F3,0.102,GC055,1,glucose,2021-07-23,1.6322222222222222,0.07959259259259259,∆mgl,Single KO
F3,0.104,GC055,1,glucose,2021-07-23,1.7577777777777779,0.07944444444444444,∆mgl,Single KO
F3,0.107,GC055,1,glucose,2021-07-23,1.8833333333333333,0.07951851851851852,∆mgl,Single KO
F3,0.11,GC055,1,glucose,2021-07-23,2.008888888888889,0.07955555555555555,∆mgl,Single KO
F3,0.114,GC055,1,glucose,2021-07-23,2.1344444444444446,0.07955555555555555,∆mgl,Single KO
F3,0.118,GC055,1,glucose,2021-07-23,2.26,0.07951851851851852,∆mgl,Single KO
F3,0.123,GC055,1,glucose,2021-07-23,2.3855555555555554,0.07951851851851852,∆mgl,Single KO
F3,0.129,GC055,1,glucose,2021-07-23,2.511111111111111,0.07951851851851852,∆mgl,Single KO
F3,0.136,GC055,1,glucose,2021-07-23,2.6366666666666667,0.07951851851851852,∆mgl,Single KO
F3,0.144,GC055,1,glucose,2021-07-23,2.7622222222222224,0.07937037037037037,∆mgl,Single KO
F3,0.154,GC055,1,glucose,2021-07-23,2.887777777777778,0.07948148148148147,∆mgl,Single KO
F3,0.168,GC055,1,glucose,2021-07-23,3.013333333333333,0.07937037037037037,∆mgl,Single KO
F3,0.184,GC055,1,glucose,2021-07-23,3.138888888888889,0.07948148148148147,∆mgl,Single KO
F3,0.204,GC055,1,glucose,2021-07-23,3.2644444444444445,0.07944444444444444,∆mgl,Single KO
F3,0.224,GC055,1,glucose,2021-07-23,3.39,0.0794074074074074,∆mgl,Single KO
F3,0.24,GC055,1,glucose,2021-07-23,3.5155555555555558,0.07955555555555555,∆mgl,Single KO
F3,0.255,GC055,1,glucose,2021-07-23,3.641111111111111,0.07948148148148147,∆mgl,Single KO
F3,0.27,GC055,1,glucose,2021-07-23,3.7666666666666666,0.07948148148148147,∆mgl,Single KO
F3,0.298,GC055,1,glucose,2021-07-23,3.8922222222222222,0.07959259259259259,∆mgl,Single KO
F3,0.33,GC055,1,glucose,2021-07-23,4.017777777777778,0.07955555555555555,∆mgl,Single KO
F3,0.363,GC055,1,glucose,2021-07-23,4.1433333333333335,0.0794074074074074,∆mgl,Single KO
F3,0.4,GC055,1,glucose,2021-07-23,4.268888888888889,0.07951851851851852,∆mgl,Single KO
F3,0.445,GC055,1,glucose,2021-07-23,4.394444444444445,0.07948148148148147,∆mgl,Single KO
F3,0.491,GC055,1,glucose,2021-07-23,4.52,0.07959259259259259,∆mgl,Single KO
F3,0.535,GC055,1,glucose,2021-07-23,4.645555555555555,0.07959259259259258,∆mgl,Single KO
F3,0.573,GC055,1,glucose,2021-07-23,4.771111111111111,0.07948148148148147,∆mgl,Single KO
F3,0.61,GC055,1,glucose,2021-07-23,4.8966666666666665,0.07948148148148147,∆mgl,Single KO
F3,0.651,GC055,1,glucose,2021-07-23,5.022222222222222,0.07948148148148147,∆mgl,Single KO
F3,0.68,GC055,1,glucose,2021-07-23,5.147777777777778,0.07951851851851852,∆mgl,Single KO
F3,0.69,GC055,1,glucose,2021-07-23,5.273333333333333,0.07959259259259258,∆mgl,Single KO
F3,0.691,GC055,1,glucose,2021-07-23,5.398888888888889,0.07955555555555555,∆mgl,Single KO
F3,0.692,GC055,1,glucose,2021-07-23,5.524444444444445,0.07951851851851852,∆mgl,Single KO
F3,0.693,GC055,1,glucose,2021-07-23,5.65,0.07948148148148147,∆mgl,Single KO
F3,0.693,GC055,1,glucose,2021-07-23,5.775555555555556,0.07955555555555555,∆mgl,Single KO
F3,0.693,GC055,1,glucose,2021-07-23,5.901111111111111,0.07951851851851852,∆mgl,Single KO
F3,0.691,GC055,1,glucose,2021-07-23,6.026666666666666,0.0796296296296296,∆mgl,Single KO
F3,0.688,GC055,1,glucose,2021-07-23,6.152222222222222,0.07951851851851852,∆mgl,Single KO
F3,0.685,GC055,1,glucose,2021-07-23,6.277777777777778,0.07951851851851852,∆mgl,Single KO
F3,0.682,GC055,1,glucose,2021-07-23,6.403333333333333,0.07955555555555555,∆mgl,Single KO
F3,0.68,GC055,1,glucose,2021-07-23,6.528888888888889,0.07948148148148147,∆mgl,Single KO
F3,0.678,GC055,1,glucose,2021-07-23,6.654444444444445,0.07951851851851852,∆mgl,Single KO
F3,0.676,GC055,1,glucose,2021-07-23,6.78,0.07948148148148147,∆mgl,Single KO
F3,0.675,GC055,1,glucose,2021-07-23,6.905555555555556,0.07959259259259259,∆mgl,Single KO
F3,0.674,GC055,1,glucose,2021-07-23,7.0311111111111115,0.07955555555555555,∆mgl,Single KO
F3,0.673,GC055,1,glucose,2021-07-23,7.156666666666666,0.07955555555555555,∆mgl,Single KO
F3,0.673,GC055,1,glucose,2021-07-23,7.282222222222222,0.07955555555555555,∆mgl,Single KO
F3,0.672,GC055,1,glucose,2021-07-23,7.407777777777778,0.07955555555555555,∆mgl,Single KO
F3,0.672,GC055,1,glucose,2021-07-23,7.533333333333333,0.07959259259259258,∆mgl,Single KO
F3,0.673,GC055,1,glucose,2021-07-23,7.658888888888889,0.07962962962962962,∆mgl,Single KO
F3,0.674,GC055,1,glucose,2021-07-23,7.7844444444444445,0.07955555555555555,∆mgl,Single KO
F3,0.674,GC055,1,glucose,2021-07-23,7.91,0.07966666666666666,∆mgl,Single KO
F3,0.68,GC055,1,glucose,2021-07-23,8.035555555555556,0.07974074074074074,∆mgl,Single KO
F3,0.692,GC055,1,glucose,2021-07-23,8.161111111111111,0.07955555555555555,∆mgl,Single KO
F3,0.702,GC055,1,glucose,2021-07-23,8.286666666666667,0.07955555555555555,∆mgl,Single KO
F3,0.707,GC055,1,glucose,2021-07-23,8.412222222222223,0.07948148148148147,∆mgl,Single KO
F3,0.709,GC055,1,glucose,2021-07-23,8.537777777777778,0.07955555555555556,∆mgl,Single KO
F3,0.71,GC055,1,glucose,2021-07-23,8.663333333333334,0.07959259259259258,∆mgl,Single KO
F3,0.709,GC055,1,glucose,2021-07-23,8.78888888888889,0.07959259259259259,∆mgl,Single KO
F3,0.708,GC055,1,glucose,2021-07-23,8.914444444444445,0.0797037037037037,∆mgl,Single KO
F3,0.707,GC055,1,glucose,2021-07-23,9.04,0.07955555555555555,∆mgl,Single KO
F3,0.706,GC055,1,glucose,2021-07-23,9.165555555555555,0.0797037037037037,∆mgl,Single KO
F3,0.704,GC055,1,glucose,2021-07-23,9.29111111111111,0.07948148148148147,∆mgl,Single KO
F3,0.703,GC055,1,glucose,2021-07-23,9.416666666666666,0.07962962962962962,∆mgl,Single KO
F3,0.701,GC055,1,glucose,2021-07-23,9.542222222222222,0.07962962962962962,∆mgl,Single KO
F3,0.698,GC055,1,glucose,2021-07-23,9.667777777777777,0.07959259259259259,∆mgl,Single KO
F3,0.697,GC055,1,glucose,2021-07-23,9.793333333333333,0.07959259259259258,∆mgl,Single KO
F3,0.695,GC055,1,glucose,2021-07-23,9.918888888888889,0.07955555555555555,∆mgl,Single KO
F3,0.693,GC055,1,glucose,2021-07-23,10.044444444444444,0.07959259259259258,∆mgl,Single KO
F3,0.692,GC055,1,glucose,2021-07-23,10.17,0.07959259259259259,∆mgl,Single KO
F3,0.689,GC055,1,glucose,2021-07-23,10.295555555555556,0.07959259259259258,∆mgl,Single KO
F3,0.688,GC055,1,glucose,2021-07-23,10.421111111111111,0.07951851851851852,∆mgl,Single KO
F3,0.686,GC055,1,glucose,2021-07-23,10.546666666666667,0.07959259259259259,∆mgl,Single KO
F3,0.684,GC055,1,glucose,2021-07-23,10.672222222222222,0.07948148148148147,∆mgl,Single KO
F3,0.682,GC055,1,glucose,2021-07-23,10.797777777777778,0.0796296296296296,∆mgl,Single KO
F3,0.681,GC055,1,glucose,2021-07-23,10.923333333333334,0.07951851851851852,∆mgl,Single KO
F3,0.679,GC055,1,glucose,2021-07-23,11.04888888888889,0.07959259259259258,∆mgl,Single KO
F3,0.678,GC055,1,glucose,2021-07-23,11.174444444444445,0.07962962962962962,∆mgl,Single KO
F3,0.676,GC055,1,glucose,2021-07-23,11.3,0.07977777777777778,∆mgl,Single KO
F3,0.674,GC055,1,glucose,2021-07-23,11.425555555555556,0.07955555555555555,∆mgl,Single KO
F3,0.673,GC055,1,glucose,2021-07-23,11.551111111111112,0.07974074074074074,∆mgl,Single KO
